통계표,계정항목,단위,가중치,변환,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12
"4.2.1. 소비자물가지수","        이발료","2020=100","0.3","원자료","98.511","98.557","98.689","98.848","98.848","98.989","98.904","99.045","99.045","99.092","99.101","99.139","99.54","99.72","99.75","99.84","99.89","99.89","100.04","100.04","100.29","100.33","100.33","100.33","100.33","100.33","100.27","100.37","100.68","100.86","101.24","101.33","101.41","101.82","102.09","102.2","102.58","102.82","103.39","104.68","104.88","105.28","106.34","106.86","107.08","107.65","107.79","108.22","108.87","109.24","110.26","111.01","111.04","111.23","111.68","112.16","112.24","112.35","112.4","112.67","113.53","113.64","114.12","114.45","114.73","114.73","115.03","115.18","115.06","115.31","115.16","115.16"
"4.2.1. 소비자물가지수","        미용료","2020=100","7.3","원자료","97.692","97.947","98.211","98.539","98.676","98.685","98.694","98.876","98.94","99.013","99.377","99.377","100.15","100.23","99.83","99.83","99.83","99.68","99.83","99.95","100.04","100.15","100.23","100.24","100.55","100.86","100.97","101.1","101.11","101.11","101.2","101.23","101.19","101.59","101.4","101.43","102.02","103.33","103.65","104.35","104.64","104.87","105.61","105.77","106.15","106.54","107.12","108.35","109.04","109.57","110.4","111.21","111.55","112.01","112.24","112.37","112.35","112.49","112.54","112.41","113.1","113.24","113.59","113.73","114.18","114.07","114.33","114.69","115.01","115.34","115.55","115.73"
"4.2.1. 소비자물가지수","        뷰티미용료","2020=100","2.2","원자료","98.108","98.32","98.357","98.523","98.587","98.642","98.753","98.753","98.928","99.066","99.02","99.112","99.3","99.41","99.57","99.82","99.94","100.13","100.25","100.25","100.29","100.35","100.35","100.35","100.5","101","101.4","101.5","101.54","101.8","101.61","101.75","102.19","102.48","102.64","102.87","103.69","104.08","104.61","104.86","105.44","105.76","106.27","106.43","106.53","106.77","106.75","107.42","108.41","109","110.1","111.3","111.47","111.7","112.28","112.69","112.9","113.12","113.29","113.41","113.7","114.1","114.3","115.04","115.21","115.62","115.73","115.94","116.38","116.4","116.9","117.01"
"4.2.1. 소비자물가지수","      개인용 전기용품 및 미용용품","2020=100","14.9","원자료","98.477","98.809","99.887","99.234","100.457","99.524","99.659","99.42","98.249","98.28","98.291","98.498","99.15","99.28","99.04","98.61","99.13","100.1","100.55","100.22","102.25","100.44","100.53","100.71","100.82","100.48","100.6","101.39","101.39","100.15","100.27","100.88","101.09","102.08","100.49","103.44","104.06","107.56","105.78","104.51","108.07","111.26","112.19","112.18","113.05","114.18","115.19","115.5","116.3","116.06","116.34","116.36","115.76","115.2","115.16","115.93","114.93","115.41","114.91","115.93","116.04","116.04","116.73","116.85","116.44","117.91","118.34","116.23","115.06","118.88","119.04","117.44"
"4.2.1. 소비자물가지수","        면도기","2020=100","0.4","원자료","101.33","101.065","112.801","103.758","113.007","102.923","112.349","102.913","98.47","100.75","100.328","97.88","98.18","98.89","98.91","97.81","95.34","108.41","101.79","100.37","98.76","101.58","100.84","99.14","98.36","97.69","97.98","97.06","97.6","96.74","97.12","97.09","97.04","98.28","98.38","96.81","99.62","99.05","98.18","100.83","99.43","103.95","106.14","116.08","112.68","114.5","113.94","118.03","122.93","122.97","120.57","123.69","119.94","123.72","122.68","123.82","124.49","123.93","123.2","125.19","125.26","125.62","117.2","121.84","113.09","117.96","117.51","124.53","116.81","124.25","117.61","118.98"
"4.2.1. 소비자물가지수","        헤어드라이어","2020=100","0.7","원자료","101.953","97.676","102.388","97.205","102.316","99.464","104.128","121.805","126.167","122.591","124.85","97.157","104.8","93.79","99.41","94.53","109.47","97.3","100.65","95.69","118.21","97.91","96.72","91.52","97.23","93.4","95.08","94.63","95.08","96.22","93.02","97.51","96.55","99.48","99.13","97.97","99.18","127.54","97.18","97.18","100.58","105.87","127.62","120.62","126.72","136.07","131.82","126.72","140","139.25","124.74","123.08","123.08","122.01","121.8","125.02","123.31","140.56","138.81","143.06","138.79","143.31","144.13","145.88","138.06","147.35","138.76","102.34","97.31","140","139.38","108.42"
"4.2.1. 소비자물가지수","        칫솔","2020=100","0.4","원자료","96.048","97.415","94.504","96.204","99.407","100.667","99.74","97.767","91.223","97.522","95.823","98.509","95.61","100.32","93.71","93.74","98.84","101.52","104.25","102.26","103.07","102.09","102.66","101.92","100.69","103.66","97.71","100.8","103.03","92.96","102.09","94.56","100.19","103.05","102.77","102.86","99.18","103.6","103.95","97.51","104.58","104.74","102.53","105.9","104.56","102.3","103.88","100.62","102.47","102.88","99","104.6","102.53","102.68","105.13","104.74","101.67","104.43","102.94","104.08","103.4","101.66","102.88","97.84","104.63","105.37","102.68","103.52","104.75","104.37","101.93","105.1"
"4.2.1. 소비자물가지수","        치약","2020=100","0.5","원자료","93.9","96.91","98.468","90.89","99.271","99.145","96.097","97.094","95.584","91.335","91.684","91.432","101.56","102.04","103.51","105.15","99.09","100.26","100.44","99.16","102.5","95.61","96.91","93.76","95.23","96.62","91.6","85.57","86.63","86.79","86.85","89.85","92.5","90.1","91.33","93.32","94.14","98.59","98.54","94.29","100.23","104.19","98.36","106.77","104.26","97.96","98.61","97.59","97.93","98.79","105.68","106.62","104.75","108.22","105.67","106.73","106.84","105.21","105.43","104.74","106.21","103.47","108.81","108.92","108.27","109.03","107.87","107.37","106.61","107.03","105.77","107.02"
"4.2.1. 소비자물가지수","        비누","2020=100","0.3","원자료","100.201","101.215","103.154","103.511","103.834","103.867","105.494","105.55","100.892","103.611","95.945","97.427","100.8","99.52","97.19","99.02","99.63","101.03","101.24","100.53","98.77","100.1","101.74","100.41","101.13","101.2","101.16","97.67","98.9","100.87","99.69","99.95","99.5","103.67","104.12","105.73","106.98","115.03","112.23","111.95","118.29","124.05","125.35","123.83","124.01","130.64","131.35","131.45","132.9","135.52","131.4","131.19","131.74","131.79","132.15","131.99","133.06","130.1","128.89","129.28","129.31","133.25","133.1","130.1","131.7","132.67","129.63","129.94","130.51","134.08","131.21","133.24"
"4.2.1. 소비자물가지수","        샴푸","2020=100","1","원자료","99.461","102.217","107.46","107.375","111.552","102.658","99.204","102.524","98.542","100.331","98.199","97.807","95.81","100.52","99.31","101.38","98.79","94.61","101.85","103.07","102.16","102.37","100.7","99.41","100.42","102.27","100.64","100.22","95.14","99.71","102.41","100.78","103.71","102.65","108.07","102.67","109.89","114.76","115.2","114.09","114.76","110.01","112.03","111.98","113.92","115.41","116.24","116","121.24","119.87","129.01","125.24","121.66","124.72","124.16","122.99","125.37","127.46","124.31","128.25","130.97","127.93","124.73","124.1","126.27","125.69","127.48","127.2","125.56","150.15","149.6","146.5"
"4.2.1. 소비자물가지수","        바디워시","2020=100","0.5","원자료","107.779","110.106","112.402","105.342","104.046","98.422","102.234","99.266","103.28","103.577","102.437","104.608","100.89","101.5","100.33","102.28","100.42","99.76","96.53","100.05","103.24","96.88","99.28","98.85","96.03","102.52","99.11","99.83","101.21","90.92","92.5","102.66","100.44","113.33","105.16","102.08","99.2","111.56","105.24","103.54","117.08","117.32","117.97","128.15","127.98","124.19","126.98","130.09","126.64","125.33","123.59","118.64","118.12","110.82","115.49","112.53","112.88","114.68","114.25","112.14","111.86","114.16","112.32","106.77","108.76","110.56","112.14","102.61","112.52","105.4","108.6","110.61"
"4.2.1. 소비자물가지수","        화장지","2020=100","1.3","원자료","96.822","96.297","95.751","96.472","96.956","95.174","95.854","99.253","97.461","101.076","100.036","100.479","99.88","100.18","98.17","99.11","99.98","100.03","100.51","100.85","101.79","100.2","99.35","99.96","99.56","100.07","98.77","100.16","99.75","102.1","99.61","102.51","102.61","103.18","104.03","104.37","105.03","104.01","104.9","105.61","105.44","107.53","108.15","109.24","110.84","117.86","119.53","122.02","121.82","120.55","119.98","120.09","120.9","119.41","120.08","121.04","119.72","121.67","120.26","120.89","122.07","123.04","120.76","122.74","120.6","120.27","121.6","123.1","118.85","118.86","120.6","118.73"
"4.2.1. 소비자물가지수","        기초화장품","2020=100","4.5","원자료","98.387","98.616","99.748","100.383","100.87","100.443","100.473","100.353","99.311","99.301","99.599","100.353","100.39","99.89","100.03","99.7","99.91","102.21","100.33","100.09","99.67","98.76","99.29","99.72","99.83","100.12","100.38","100.06","100.22","99.73","100","99.63","99.11","99.76","99.88","99.66","100.81","101.12","101.55","99.85","101.48","106.49","106.3","104.68","105.19","104.97","106.72","106.07","106.48","107.47","106.8","107.1","107.1","106","106.96","106.81","104.24","102.99","101.97","102.16","103.03","102.23","105.49","105.18","103.56","103.64","103.54","103.74","102.92","102.93","103.62","102.19"
"4.2.1. 소비자물가지수","        기능성화장품","2020=100","3.7","원자료","98.335","98.335","98.335","97.678","98.078","98.191","98.571","96.591","95.863","95.647","95.924","96.652","96.91","98.28","98.57","98.3","95.11","97.76","101.15","100.25","103.21","102.52","102.96","104.98","104.23","102.1","104.63","108.16","109.2","104.3","105.06","105.19","104.71","104.75","96.43","110.85","109.21","110.75","110.07","109.64","117.11","122.11","121.38","121.19","122.35","123.42","125.37","125.51","124.1","123.93","124.77","124.4","124.4","124.34","122.99","126.25","124.46","123.39","123.53","124.13","123.04","124.32","124.2","124.84","126.93","127.32","132.26","129.79","129.84","129.53","129.53","131.52"
"4.2.1. 소비자물가지수","        색조화장품","2020=100","0.7","원자료","97.616","98.905","99.455","100.091","100.575","102.49","100.565","100.831","99.911","99.731","100.062","100.167","100.26","100.35","100.52","99.45","99.8","99.54","99.53","99.74","100.32","100.39","99.7","100.41","100.61","100.66","101.09","101.82","101.75","101.6","101.67","101.39","102.92","103.18","103.09","102.83","102.69","104.64","103.13","104.85","105.57","102.18","100.96","101.37","101.23","101.27","101.51","102.29","102.91","100.87","101.82","105.68","105.68","105.15","105.15","105.57","105.47","105.48","107.54","107.54","107.33","106.94","107.24","107.14","107.31","107.41","107.86","108.2","106","109.23","108.41","108.23"
"4.2.1. 소비자물가지수","        모발염색약","2020=100","0.7","원자료","100.713","99.59","100.542","96.576","97.562","98.719","100.61","95.831","94.811","87.831","91.2","94.96","101.96","98.96","95.48","89.16","104.51","104.91","97.15","97.9","101.75","103.06","101.3","103.85","102.48","100.52","98.63","102.31","99.17","99.16","97.45","98.72","99.49","104.4","105.53","102.99","103.22","116.13","112.15","104.62","107.77","107.84","114.72","110.05","111.72","113.1","109.15","117.82","115.88","109.9","117.7","116.26","111.22","108.28","103.32","104.23","108.32","109.72","114.2","120.21","122.84","116.47","117.78","121.02","120.18","137.17","127.24","128.51","124.68","128.77","129.13","127.86"
"4.2.1. 소비자물가지수","        구강세정제","2020=100","0.2","원자료","91.179","93.902","95.744","91.847","92.11","105.805","95.754","94.337","104.894","95.784","95.683","99.013","94.49","94.78","98.99","93.23","104.13","103.37","97.35","103.56","104.12","99.83","106.55","99.62","106.09","99.38","105.14","97.33","104.29","104.06","92.9","98.39","98.75","98.23","104.97","104.41","95.48","97.18","98.76","96.28","97.98","103.92","98.79","98.42","102.5","102.12","102.66","101.79","103","105.97","109.14","113.67","115.59","112.25","117.54","109.78","118.05","117.17","115.35","118.16","108.25","120.63","122.23","119.07","121.28","117.48","120.83","115.69","113.45","111.55","120.49","116.28"
"4.2.1. 소비자물가지수","    기타 개인용품","2020=100","7","원자료","97.908","98.637","97.927","99.531","99.411","98.839","98.978","98.932","101.171","101.024","101.015","100.683","100.6","100.53","100.91","97.91","100.13","99.36","100.05","99.87","101.3","99.39","101.06","98.87","99.58","98.84","100.04","98.71","99.93","99.86","100.16","100.46","98.12","98.28","98.35","99.74","98.65","99.52","100.47","100.83","101.66","101.79","101.83","101.87","102.25","102.55","102.59","104.47","105.28","106.2","107.34","107.38","104.77","106.54","108.08","108.94","111.38","109.86","110.73","110.72","110.76","110.77","110.74","110.85","111.07","111.37","111.42","111.6","111.58","111.6","111.57","111.03"
"4.2.1. 소비자물가지수","      기타 개인용품","2020=100","7","원자료","97.908","98.637","97.927","99.531","99.411","98.839","98.978","98.932","101.171","101.024","101.015","100.683","100.6","100.53","100.91","97.91","100.13","99.36","100.05","99.87","101.3","99.39","101.06","98.87","99.58","98.84","100.04","98.71","99.93","99.86","100.16","100.46","98.12","98.28","98.35","99.74","98.65","99.52","100.47","100.83","101.66","101.79","101.83","101.87","102.25","102.55","102.59","104.47","105.28","106.2","107.34","107.38","104.77","106.54","108.08","108.94","111.38","109.86","110.73","110.72","110.76","110.77","110.74","110.85","111.07","111.37","111.42","111.6","111.58","111.6","111.57","111.03"
"4.2.1. 소비자물가지수","        손목시계","2020=100","0.6","원자료","96.775","96.775","96.775","96.775","96.775","96.775","96.775","96.775","96.775","96.775","96.775","96.775","96.77","96.77","96.77","100","100","100","100","100","100","100","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","104.84","109.68","109.68","109.68","109.68","109.68","117.75","117.75","117.75","117.75","117.75","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94","122.94"
"4.2.1. 소비자물가지수","        장신구","2020=100","1","원자료","91.835","91.835","85.196","91.835","91.835","91.835","94.281","94.281","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100.67","101.6","101.99","105.22","105.22","98.13","98.13","98.13","98.13","98.13","98.13","98.13","98.13","98.13","105.22","105.22","105.22","105.22","106.95","106.95","106.95","109.3","109.3","109.3","109.3","109.3","109.3","109.3","109.3","111.15","111.15","112.44","112.44","112.44","112.44","108.63"
"4.2.1. 소비자물가지수","        가방","2020=100","2.7","원자료","99.56","99.56","99.56","99.56","99.56","99.56","99.56","99.56","100.155","100.155","100.155","100.155","100.16","100.16","100.16","97.03","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","100.31","96.26","96.26","96.26","97.11","97.11","97.11","97.11","97.11","97.11","97.45","97.45","97.45","98.21","98.21","98.21","98.21","98.21","98.21","98.21","98.21","102.93","102.93","103.5","103.75","103.75","99.03","103.75","103.75","103.75","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07","108.07"
